u,v,label,score,model,model_key,group,case
A000076,A000240,1,0.5333333333333333,Jaccard Coefficient,jaccard,Heuristics,case2
A000076,A000240,1,3.4506766826189352,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000076,A000240,1,126.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000076,A000240,1,0.7907628920786816,Resource Allocation Index,resource_allocation,Heuristics,case2
A000198,A000445,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000198,A000445,1,0.17391304347826086,Jaccard Coefficient,jaccard,Heuristics,case2
A000198,A000445,1,2.0998056536604994,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000198,A000445,1,92.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000198,A000445,1,0.5952380952380952,Resource Allocation Index,resource_allocation,Heuristics,case2
A000227,A000333,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000227,A000333,1,0.09375,Jaccard Coefficient,jaccard,Heuristics,case2
A000227,A000333,1,0.9954871520596265,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000227,A000333,1,216.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000227,A000333,1,0.16050135501355012,Resource Allocation Index,resource_allocation,Heuristics,case2
A000391,A000480,1,6.0,Common Neighbors,common_neighbors,Heuristics,case2
A000391,A000480,1,0.24,Jaccard Coefficient,jaccard,Heuristics,case2
A000391,A000480,1,2.1496141374703526,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000391,A000480,1,198.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000391,A000480,1,0.3785829307568438,Resource Allocation Index,resource_allocation,Heuristics,case2
A000335,A000474,1,9.0,Common Neighbors,common_neighbors,Heuristics,case2
A000335,A000474,1,0.23684210526315788,Jaccard Coefficient,jaccard,Heuristics,case2
A000335,A000474,1,3.3616906182372857,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000335,A000474,1,522.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000335,A000474,1,0.6208083583083583,Resource Allocation Index,resource_allocation,Heuristics,case2
A000189,A000281,1,9.0,Common Neighbors,common_neighbors,Heuristics,case2
A000189,A000281,1,0.2571428571428571,Jaccard Coefficient,jaccard,Heuristics,case2
A000189,A000281,1,3.2176997125899227,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000189,A000281,1,483.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000189,A000281,1,0.5866455661058358,Resource Allocation Index,resource_allocation,Heuristics,case2
A000416,A000500,1,11.0,Common Neighbors,common_neighbors,Heuristics,case2
A000416,A000500,1,0.55,Jaccard Coefficient,jaccard,Heuristics,case2
A000416,A000500,1,4.20286051742897,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000416,A000500,1,238.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000416,A000500,1,0.8299100963433527,Resource Allocation Index,resource_allocation,Heuristics,case2
A000196,A000440,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000196,A000440,1,0.3333333333333333,Jaccard Coefficient,jaccard,Heuristics,case2
A000196,A000440,1,2.425087837597738,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000196,A000440,1,84.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000196,A000440,1,0.6386904761904761,Resource Allocation Index,resource_allocation,Heuristics,case2
A000141,A000155,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000141,A000155,1,0.13793103448275862,Jaccard Coefficient,jaccard,Heuristics,case2
A000141,A000155,1,1.4263218763698462,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000141,A000155,1,140.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000141,A000155,1,0.2572060742195381,Resource Allocation Index,resource_allocation,Heuristics,case2
A000320,A000325,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000320,A000325,1,0.3125,Jaccard Coefficient,jaccard,Heuristics,case2
A000320,A000325,1,1.8150503991799352,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000320,A000325,1,98.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000320,A000325,1,0.32492083790037757,Resource Allocation Index,resource_allocation,Heuristics,case2
A000418,A000459,1,6.0,Common Neighbors,common_neighbors,Heuristics,case2
A000418,A000459,1,0.5454545454545454,Jaccard Coefficient,jaccard,Heuristics,case2
A000418,A000459,1,2.2751532572060733,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000418,A000459,1,70.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000418,A000459,1,0.45168606298824515,Resource Allocation Index,resource_allocation,Heuristics,case2
A000265,A000566,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000265,A000566,1,0.3333333333333333,Jaccard Coefficient,jaccard,Heuristics,case2
A000265,A000566,1,1.9230251409240684,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000265,A000566,1,91.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000265,A000566,1,0.37837301587301586,Resource Allocation Index,resource_allocation,Heuristics,case2
A000366,A000554,1,11.0,Common Neighbors,common_neighbors,Heuristics,case2
A000366,A000554,1,0.4583333333333333,Jaccard Coefficient,jaccard,Heuristics,case2
A000366,A000554,1,4.034137200582595,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000366,A000554,1,276.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000366,A000554,1,0.7353141741299637,Resource Allocation Index,resource_allocation,Heuristics,case2
A000364,A000381,1,2.0,Common Neighbors,common_neighbors,Heuristics,case2
A000364,A000381,1,0.043478260869565216,Jaccard Coefficient,jaccard,Heuristics,case2
A000364,A000381,1,1.4426950408889634,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000364,A000381,1,92.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000364,A000381,1,0.5,Resource Allocation Index,resource_allocation,Heuristics,case2
A000125,A000179,1,7.0,Common Neighbors,common_neighbors,Heuristics,case2
A000125,A000179,1,0.14285714285714285,Jaccard Coefficient,jaccard,Heuristics,case2
A000125,A000179,1,2.763652581439036,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000125,A000179,1,720.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000125,A000179,1,0.561310428701733,Resource Allocation Index,resource_allocation,Heuristics,case2
A000134,A000165,1,6.0,Common Neighbors,common_neighbors,Heuristics,case2
A000134,A000165,1,0.4,Jaccard Coefficient,jaccard,Heuristics,case2
A000134,A000165,1,2.505239172960402,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000134,A000165,1,98.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000134,A000165,1,0.5615079365079365,Resource Allocation Index,resource_allocation,Heuristics,case2
A000001,A000107,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000001,A000107,1,0.8,Jaccard Coefficient,jaccard,Heuristics,case2
A000001,A000107,1,2.2614668417775814,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000001,A000107,1,20.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000001,A000107,1,0.6791666666666667,Resource Allocation Index,resource_allocation,Heuristics,case2
A000250,A000350,1,8.0,Common Neighbors,common_neighbors,Heuristics,case2
A000250,A000350,1,0.4444444444444444,Jaccard Coefficient,jaccard,Heuristics,case2
A000250,A000350,1,2.9519777213207363,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000250,A000350,1,160.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000250,A000350,1,0.542293334684639,Resource Allocation Index,resource_allocation,Heuristics,case2
A000177,A000476,1,2.0,Common Neighbors,common_neighbors,Heuristics,case2
A000177,A000476,1,0.05128205128205128,Jaccard Coefficient,jaccard,Heuristics,case2
A000177,A000476,1,1.0004028337201052,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000177,A000476,1,310.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000177,A000476,1,0.2777777777777778,Resource Allocation Index,resource_allocation,Heuristics,case2
A000131,A000134,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000131,A000134,1,0.21428571428571427,Jaccard Coefficient,jaccard,Heuristics,case2
A000131,A000134,1,2.1896973736225664,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000131,A000134,1,42.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000131,A000134,1,0.75,Resource Allocation Index,resource_allocation,Heuristics,case2
A000259,A000401,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000259,A000401,1,0.12,Jaccard Coefficient,jaccard,Heuristics,case2
A000259,A000401,1,1.3555098611486542,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000259,A000401,1,192.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000259,A000401,1,0.3388888888888889,Resource Allocation Index,resource_allocation,Heuristics,case2
A000284,A000449,1,13.0,Common Neighbors,common_neighbors,Heuristics,case2
A000284,A000449,1,0.43333333333333335,Jaccard Coefficient,jaccard,Heuristics,case2
A000284,A000449,1,4.925168832729698,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000284,A000449,1,460.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000284,A000449,1,0.9503397917871599,Resource Allocation Index,resource_allocation,Heuristics,case2
A000080,A000086,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000080,A000086,1,0.18181818181818182,Jaccard Coefficient,jaccard,Heuristics,case2
A000080,A000086,1,1.969939707308232,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000080,A000086,1,105.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000080,A000086,1,0.5254329004329005,Resource Allocation Index,resource_allocation,Heuristics,case2
A000337,A000352,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000337,A000352,1,1.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000337,A000352,1,1.6733425912309228,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000337,A000352,1,9.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000337,A000352,1,0.47916666666666663,Resource Allocation Index,resource_allocation,Heuristics,case2
A000391,A000403,1,6.0,Common Neighbors,common_neighbors,Heuristics,case2
A000391,A000403,1,0.17647058823529413,Jaccard Coefficient,jaccard,Heuristics,case2
A000391,A000403,1,2.109740461842175,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000391,A000403,1,396.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000391,A000403,1,0.3628824476650563,Resource Allocation Index,resource_allocation,Heuristics,case2
A000330,A000515,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000330,A000515,1,0.18181818181818182,Jaccard Coefficient,jaccard,Heuristics,case2
A000330,A000515,1,1.9256654134734412,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000330,A000515,1,160.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000330,A000515,1,0.5103603603603604,Resource Allocation Index,resource_allocation,Heuristics,case2
A000181,A000349,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000181,A000349,1,0.19230769230769232,Jaccard Coefficient,jaccard,Heuristics,case2
A000181,A000349,1,1.8581208657818271,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000181,A000349,1,220.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000181,A000349,1,0.36077697207915427,Resource Allocation Index,resource_allocation,Heuristics,case2
A000087,A000260,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000087,A000260,1,0.2777777777777778,Jaccard Coefficient,jaccard,Heuristics,case2
A000087,A000260,1,1.9524518017743717,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000087,A000260,1,120.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000087,A000260,1,0.3930203854116898,Resource Allocation Index,resource_allocation,Heuristics,case2
A000055,A000142,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000055,A000142,1,0.12121212121212122,Jaccard Coefficient,jaccard,Heuristics,case2
A000055,A000142,1,1.4811997542602364,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000055,A000142,1,336.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000055,A000142,1,0.2733333333333333,Resource Allocation Index,resource_allocation,Heuristics,case2
A000255,A000274,1,11.0,Common Neighbors,common_neighbors,Heuristics,case2
A000255,A000274,1,0.125,Jaccard Coefficient,jaccard,Heuristics,case2
A000255,A000274,1,4.108180246305333,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000255,A000274,1,2378.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000255,A000274,1,0.7888967499048145,Resource Allocation Index,resource_allocation,Heuristics,case2
A000128,A000362,1,10.0,Common Neighbors,common_neighbors,Heuristics,case2
A000128,A000362,1,0.625,Jaccard Coefficient,jaccard,Heuristics,case2
A000128,A000362,1,3.613051282403113,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000128,A000362,1,165.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000128,A000362,1,0.6329277776539439,Resource Allocation Index,resource_allocation,Heuristics,case2
A000177,A000320,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000177,A000320,1,0.125,Jaccard Coefficient,jaccard,Heuristics,case2
A000177,A000320,1,1.6340545105436461,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000177,A000320,1,434.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000177,A000320,1,0.2533524904214559,Resource Allocation Index,resource_allocation,Heuristics,case2
A000141,A000398,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000141,A000398,1,0.05660377358490566,Jaccard Coefficient,jaccard,Heuristics,case2
A000141,A000398,1,1.407427929322457,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000141,A000398,1,784.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000141,A000398,1,0.3655913978494624,Resource Allocation Index,resource_allocation,Heuristics,case2
A000178,A000265,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000178,A000265,1,0.16666666666666666,Jaccard Coefficient,jaccard,Heuristics,case2
A000178,A000265,1,1.3457370559374215,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000178,A000265,1,104.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000178,A000265,1,0.33550135501355016,Resource Allocation Index,resource_allocation,Heuristics,case2
A000363,A000472,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000363,A000472,1,0.25,Jaccard Coefficient,jaccard,Heuristics,case2
A000363,A000472,1,2.055413837389379,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000363,A000472,1,64.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000363,A000472,1,0.5714285714285714,Resource Allocation Index,resource_allocation,Heuristics,case2
A000136,A000445,1,15.0,Common Neighbors,common_neighbors,Heuristics,case2
A000136,A000445,1,0.625,Jaccard Coefficient,jaccard,Heuristics,case2
A000136,A000445,1,4.882904974369098,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000136,A000445,1,368.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000136,A000445,1,0.7139396871499571,Resource Allocation Index,resource_allocation,Heuristics,case2
A000225,A000383,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000225,A000383,1,0.09375,Jaccard Coefficient,jaccard,Heuristics,case2
A000225,A000383,1,1.222951223239941,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000225,A000383,1,234.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000225,A000383,1,0.26096491228070173,Resource Allocation Index,resource_allocation,Heuristics,case2
A000129,A000507,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000129,A000507,1,0.15,Jaccard Coefficient,jaccard,Heuristics,case2
A000129,A000507,1,1.1193941999397115,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000129,A000507,1,126.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000129,A000507,1,0.21874453575799963,Resource Allocation Index,resource_allocation,Heuristics,case2
A000054,A000230,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000054,A000230,1,0.11764705882352941,Jaccard Coefficient,jaccard,Heuristics,case2
A000054,A000230,1,1.9346668029246907,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000054,A000230,1,297.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000054,A000230,1,0.5134920634920636,Resource Allocation Index,resource_allocation,Heuristics,case2
A000377,A000404,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000377,A000404,1,0.25,Jaccard Coefficient,jaccard,Heuristics,case2
A000377,A000404,1,1.7152421562992641,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000377,A000404,1,75.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000377,A000404,1,0.39580327080327077,Resource Allocation Index,resource_allocation,Heuristics,case2
A000138,A000141,1,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000138,A000141,1,0.03571428571428571,Jaccard Coefficient,jaccard,Heuristics,case2
