u,v,label,score,model,group,case
A000191,A000054,0,0.06645151888252382,Node2Vec+LR(Hadamard),Embedding,case1
A000052,A000009,0,0.2734939082617271,Node2Vec+LR(Hadamard),Embedding,case1
A000079,A000165,0,0.43843237397423995,Node2Vec+LR(Hadamard),Embedding,case1
A000022,A000219,0,0.009089618048505761,Node2Vec+LR(Hadamard),Embedding,case1
A000552,A000017,0,0.06499701440774294,Node2Vec+LR(Hadamard),Embedding,case1
A000463,A000286,0,0.4614944292139374,Node2Vec+LR(Hadamard),Embedding,case1
A000290,A000256,0,0.09622293202606896,Node2Vec+LR(Hadamard),Embedding,case1
A000452,A000120,0,0.00013840564004865682,Node2Vec+LR(Hadamard),Embedding,case1
A000500,A000027,0,0.0020116331059685153,Node2Vec+LR(Hadamard),Embedding,case1
A000225,A000208,0,0.01599770678195204,Node2Vec+LR(Hadamard),Embedding,case1
A000338,A000052,0,0.31605036913728746,Node2Vec+LR(Hadamard),Embedding,case1
A000166,A000229,0,0.005920384078400825,Node2Vec+LR(Hadamard),Embedding,case1
A000224,A000548,0,0.153429961843799,Node2Vec+LR(Hadamard),Embedding,case1
A000365,A000169,0,0.1350027925281928,Node2Vec+LR(Hadamard),Embedding,case1
A000452,A000463,0,0.04608719379668896,Node2Vec+LR(Hadamard),Embedding,case1
A000375,A000400,0,0.0010786393435608247,Node2Vec+LR(Hadamard),Embedding,case1
A000489,A000354,0,0.17934815155068298,Node2Vec+LR(Hadamard),Embedding,case1
A000131,A000444,0,0.0012361783394841436,Node2Vec+LR(Hadamard),Embedding,case1
A000216,A000048,0,0.1673230783636207,Node2Vec+LR(Hadamard),Embedding,case1
A000167,A000378,0,0.08666816555026989,Node2Vec+LR(Hadamard),Embedding,case1
A000080,A000554,0,0.10683605671449982,Node2Vec+LR(Hadamard),Embedding,case1
A000177,A000229,0,0.6324665811270959,Node2Vec+LR(Hadamard),Embedding,case1
A000365,A000391,0,3.976920954728983e-06,Node2Vec+LR(Hadamard),Embedding,case1
A000116,A000156,0,0.005393787104242094,Node2Vec+LR(Hadamard),Embedding,case1
A000566,A000181,0,0.0565604808282963,Node2Vec+LR(Hadamard),Embedding,case1
A000046,A000329,0,0.017585198267882685,Node2Vec+LR(Hadamard),Embedding,case1
A000387,A000383,0,0.1878652889613543,Node2Vec+LR(Hadamard),Embedding,case1
A000358,A000468,0,0.001082128094685946,Node2Vec+LR(Hadamard),Embedding,case1
A000161,A000469,0,0.16545873060800464,Node2Vec+LR(Hadamard),Embedding,case1
A000087,A000386,0,0.0058103445721358294,Node2Vec+LR(Hadamard),Embedding,case1
A000473,A000057,0,0.446602511766311,Node2Vec+LR(Hadamard),Embedding,case1
A000142,A000511,0,0.021562610728215276,Node2Vec+LR(Hadamard),Embedding,case1
A000262,A000544,0,0.3360093230375167,Node2Vec+LR(Hadamard),Embedding,case1
A000332,A000379,0,0.00017230813901253928,Node2Vec+LR(Hadamard),Embedding,case1
A000167,A000169,0,0.22255646898694403,Node2Vec+LR(Hadamard),Embedding,case1
A000345,A000334,0,0.008638288902338856,Node2Vec+LR(Hadamard),Embedding,case1
A000013,A000136,0,0.006704141615138481,Node2Vec+LR(Hadamard),Embedding,case1
A000516,A000341,0,0.00034742236722815203,Node2Vec+LR(Hadamard),Embedding,case1
A000476,A000462,0,0.001071270899510651,Node2Vec+LR(Hadamard),Embedding,case1
A000041,A000484,0,0.03146130887723986,Node2Vec+LR(Hadamard),Embedding,case1
A000005,A000138,0,0.16463088903041123,Node2Vec+LR(Hadamard),Embedding,case1
A000002,A000068,0,0.014650942944785597,Node2Vec+LR(Hadamard),Embedding,case1
A000511,A000468,0,0.026081288525358452,Node2Vec+LR(Hadamard),Embedding,case1
A000313,A000178,0,0.26586647599590646,Node2Vec+LR(Hadamard),Embedding,case1
A000303,A000565,0,0.0020425249800411546,Node2Vec+LR(Hadamard),Embedding,case1
A000052,A000204,0,0.000468933393439005,Node2Vec+LR(Hadamard),Embedding,case1
A000485,A000172,0,0.035892856635980304,Node2Vec+LR(Hadamard),Embedding,case1
A000362,A000325,0,0.001596647695127022,Node2Vec+LR(Hadamard),Embedding,case1
A000436,A000078,0,0.010105101086210088,Node2Vec+LR(Hadamard),Embedding,case1
A000193,A000257,0,0.0011891597706188111,Node2Vec+LR(Hadamard),Embedding,case1
A000113,A000206,0,0.2422877304450127,Node2Vec+LR(Hadamard),Embedding,case1
A000368,A000028,0,0.03588200203404072,Node2Vec+LR(Hadamard),Embedding,case1
A000177,A000305,0,0.011772625008770153,Node2Vec+LR(Hadamard),Embedding,case1
A000464,A000011,0,0.9882935163697105,Node2Vec+LR(Hadamard),Embedding,case1
A000529,A000507,0,0.0012932035234685141,Node2Vec+LR(Hadamard),Embedding,case1
A000084,A000067,0,0.9710012230261956,Node2Vec+LR(Hadamard),Embedding,case1
A000468,A000136,0,0.47398236966333684,Node2Vec+LR(Hadamard),Embedding,case1
A000334,A000263,0,0.16965308650447522,Node2Vec+LR(Hadamard),Embedding,case1
